step,time,x,y,z,vx,vy,vz,roll,pitch,yaw,yaw_rate,desired_vx_body,desired_vy_body,desired_yaw_rate,desired_altitude,goal_distance,motor_m1,motor_m2,motor_m3,motor_m4
188.0,8.064,-0.7226834021575086,-0.5942777779895009,1.0372354303135065,0.27572429461467074,0.21249129394289976,-0.06272283205999146,-0.00035149457136336514,0.00042822033543643675,0.623253355425668,0.05718626994424873,0.34975499139917576,0.013093738631974022,0.05238717920273401,1.0,2.435357062115501,55.91412886942713,55.92392744630112,55.913290469165844,55.92268825525791
189.0,8.096,-0.7138587641640044,-0.587472571286699,1.0354290173367855,0.2757699372970058,0.21266270946255683,-0.05645040552253173,-0.00031783925820207776,0.000407251269281592,0.6249989047449424,0.054548202972360134,0.34977709810988683,0.012489260899932603,0.04996765155871652,1.0,2.424187541170667,55.895391223854816,55.904586569962675,55.89453190200595,55.90365876155268
190.0,8.128,-0.7050326486587083,-0.580662285553513,1.0338163727271736,0.27581610954050306,0.21282142916206526,-0.0503951440503705,-0.00029147126180512236,0.0003865288070099194,0.6266639067803637,0.052031121833861535,0.34979721510793677,0.011912527134567669,0.04765931326403158,1.0,2.4130175596917214,55.87600008819835,55.884678067630475,55.875219561547965,55.88402881639516
191.0,8.16,-0.6962050786503446,-0.573847264772166,1.032390332049431,0.2758615627613638,0.2129693994170933,-0.04456377117945799,-0.00027093637416410546,0.00036524751247023267,0.6282520594481169,0.04962958882371724,0.34981552073073274,0.011362282160123638,0.04545711548826259,1.0,2.4018469130621183,55.85604742789084,55.86428515217487,55.85541307091414,55.863865239971915
192.0,8.192,-0.6873761153448678,-0.5670278078015231,1.0311435435613294,0.27590510329615253,0.21310803033259046,-0.03896214025317365,-0.00025470780564563724,0.00034307379448508346,0.6297668932536531,0.047338378759012534,0.3498321776025878,0.010837320417496271,0.04335621155187305,1.0,2.390675450566802,55.835623523904395,55.843485493863575,55.835171113716775,55.84323781258616
193.0,8.224,-0.6785458519197108,-0.5602041832285158,1.0300684955449682,0.27594573203615336,0.2132382679064756,-0.033595250511289615,-0.00024134621347896696,0.00032004971944610776,0.6312117780027096,0.04515247394060773,0.34984733393385387,0.010336485832939307,0.0413519559260775,1.0,2.379503076044901,55.81481525157156,55.8223516332841,55.814552828768825,55.8222185191144
194.0,8.256,-0.6697144046352775,-0.5533766411463685,1.0291575430617013,0.2759827276385405,0.2133606900671032,-0.02846726510209033,-0.0002296142205197961,0.00029648282757960373,0.6325899293964722,0.04306706121183693,0.34986112472409603,0.009858671654462164,0.0394399031629276,1.0,2.3683297444080598,55.79370494771462,55.800951645380785,55.793618634350615,55.80088056888008
195.0,8.288,-0.6608819029250248,-0.5465454215781241,1.0284029340737262,0.2760156784453978,0.21347561150763716,-0.023581530874221247,-0.00021854420621830346,0.00027283655573624623,0.6339044155504319,0.04107752995145837,0.34987367288055204,0.00940282005956003,0.037615805962777554,1.0,2.3571554552015637,55.77236982752813,55.779349912789634,55.77243052123479,55.779297331928
196.0,8.32,-0.6520484798091817,-0.5397107596613182,1.0277968348797584,0.27604447237009727,0.21358318490018507,-0.018940599811494135,-0.00020746332085215473,0.00024963225131199846,0.6351581634411166,0.039179470037189884,0.34988509025887393,0.008967921416893732,0.03587561190330266,1.0,2.345980244391969,55.75088186539761,55.75760789071045,55.75105190116545,55.75754130838816
197.0,8.352,-0.643214263612443,-0.5328728880010049,1.0273313548165004,0.276069256148082,0.21368348938479215,-0.01454625197681163,-0.0001959831822039001,0.00022736989853421602,0.6363539652581301,0.03736866907581913,0.3498954786303089,0.00855301315718729,0.03421545864570738,1.0,2.334804175452153,55.72930802745236,55.73578477596354,55.7295471238953,55.73568321710458
198.0,8.384,-0.6343793715880105,-0.5260320367790342,1.026998570181838,0.27609037576351697,0.21377660068658247,-0.010399519833198525,-0.0001839635977552991,0.00020647103160069015,0.6374944846232286,0.03564110847401919,0.349904930577864,0.008157178268259346,0.032631667673008825,1.0,2.323627330623318,55.707710735656654,55.71393802490383,55.707980783748134,55.71379125770499
199.0,8.416,-0.6255439057019728,-0.5191884322855161,1.0267905473399026,0.2761083089386771,0.21386264042243927,-0.0065007138104825,-0.000171460114419122,0.00018724420238931165,0.6385822626328655,0.033992958183705686,0.3499135303233635,0.007779543472503009,0.031120736789413583,1.0,2.3124498030023064,55.686148449844204,55.692123694725204,55.6864169298368,55.69193057053297
200.0,8.448,-0.6167079505423356,-0.512342294530473,1.0266993649723064,0.2761235987386622,0.21394180484509884,-0.0028494489873812064,-0.0001586645316057678,0.0001698709894571005,0.6396197236835826,0.03242057017175241,0.34992135448733286,0.007419277171685917,0.02967933171648276,1.0,2.301271689864815,55.66467627088775,55.6703966078293,55.664918277001064,55.6701628938806
201.0,8.48,-0.6078715731017693,-0.5054938345212864,1.0267171354439717,0.276136795017697,0.21401437528708095,0.0005553272395403258,-0.00014584606513174934,0.00015440894394080286,0.6406091810477555,0.030920470821710254,0.34992847278407413,0.007075587255166105,0.028304277167072553,1.0,2.2900930874165675,55.6433464908604,55.64881035797293,55.643545491585094,55.648546399091124
202.0,8.512,-0.5990348240464233,-0.49864325167756357,1.0268360252560016,0.27614840797956347,0.21408071386633756,0.0037153066259343302,-0.00013329895931934075,0.000140807033612098,0.6415528421779062,0.02948935257166186,0.3499349486548943,0.00674771886614442,0.026992547772480988,1.0,2.278914086982323,55.62220904073635,55.62741718934171,55.622356601233605,55.62713567182496
203.0,8.544,-0.5901977400198648,-0.4917907317210487,1.0270482745619762,0.276158875829952,0.21414124864108947,0.00663279081170725,-0.00012130031450581433,0.0001289289660254851,0.6424528137289137,0.028124065132274955,0.34994083984305013,0.0064349522096656675,0.025741259194943855,1.0,2.2677347725061727,55.60131180978209,55.60626778592497,55.601406554074515,55.605981801680954
204.0,8.576,-0.5813603465299085,-0.4849364452425568,1.0273462157278765,0.27616854656113315,0.2141964524528717,0.009310661434384906,-0.00011007996890259467,0.00011858010193803552,0.6433111062976945,0.02682160662241718,0.34994619891446577,0.006136600469083292,0.02454765968992687,1.0,2.256555219148178,55.580700831194946,55.58541100951422,55.58074693209363,55.58513254150432
205.0,8.608,-0.5725226610117918,-0.47808054702467356,1.0277222909195352,0.27617767244114666,0.214246819308851,0.011752349739331525,-9.98026197611286e-05,0.00010953435152672479,0.6441296388884775,0.025579114918716363,0.34995107372859846,0.005852007877733323,0.023409122303071343,1.0,2.2453754927187513,55.560420344421416,55.56489362143736,55.56042580752397,55.56463250097059
206.0,8.64,-0.5636846957376884,-0.4712231760975566,1.028169068705088,0.2761864148157313,0.21429284147240507,0.01396180579852495,-9.05610907008248e-05,0.00010155832278142776,0.6449102431183736,0.024393859452861433,0.34995550786397017,0.005580547972260375,0.022323137805709246,1.0,2.2341956496865096,55.540512755416,55.54476001724139,55.54048772017775,55.54452334494097
207.0,8.672,-0.5548464603345962,-0.46436445643052543,1.02867925966334,0.2761948563466327,0.21433498959472375,0.01594346744537843,-8.2378788651514e-05,9.443092814612688e-05,0.6456546671824233,0.023263233617993328,0.3499595410028298,0.005321622035494217,0.02128730839891768,1.0,2.2230157375184416,55.52101852212677,55.525051996086134,55.52097374759728,55.524843974514226
208.0,8.704,-0.5460079637670265,-0.45750449811529503,1.0292457309922651,0.27620301773655076,0.21437369735094972,0.017702229028908317,-7.521893256679307e-05,8.795754323033745e-05,0.6463645795997731,0.022184747872549797,0.34996320927921903,0.005074657721413661,0.02029934215485758,1.0,2.211835795153521,55.50197599421369,55.50580857879,55.501921638181805,55.505630676476265
209.0,8.736,-0.5371692157274933,-0.450643398875719,1.0298615201150183,0.2762108762354128,0.21440935123675003,0.019243410086036677,-6.899802662021981e-05,8.197857377898736e-05,0.6470415727632951,0.021156023563948828,0.34996654559440443,0.004839107843359808,0.019357048118834916,1.0,2.200655853463101,55.48342123434078,55.48706588114847,55.48336597913672,55.486917234109484
210.0,8.768,-0.5283302274496342,-0.4437812457396868,1.0305198472838615,0.27621838368309715,0.21444228550100677,0.020572724026349225,-6.360121971075454e-05,7.637287925560572e-05,0.6476871663140528,0.020174787440255467,0.34996957990325683,0.0046144492995233155,0.01845833196713893,1.0,2.189475935605605,55.46538784441627,55.46885704286585,55.465338375094404,55.468734998537286
211.0,8.8,-0.5194910120121855,-0.4369181167261077,1.0312141271852697,0.2762254824202716,0.21447278167434686,0.021696246919007657,-5.889755758451456e-05,7.105690571502784e-05,0.6483028103599345,0.01923886677821479,0.34997233947474893,0.004400182106580552,0.017601192103259167,1.0,2.1782960572330636,55.447906814679136,55.4512122076435,55.44786761877382,55.45111292450927
212.0,8.832,-0.5106515842359858,-0.4300540824280785,1.0319379795522046,0.2762321180062412,0.21450107181341155,0.02262038646671375,-5.475361062680432e-05,6.598060356864069e-05,0.6488898885548615,0.01834618503131252,0.34997484912932325,0.004195828512631755,0.016783716076331688,1.0,2.1671162265486736,55.43100640770594,55.43415854667845,55.4309798409145,55.43407757776191
213.0,8.864,-0.5018119602919451,-0.42318920740700705,1.0326852387921188,0.2762382482512716,0.21452734440848326,0.023351851247320456,-5.104447588132458e-05,6.112126868872388e-05,0.649449721051717,0.017494757890988158,0.349977131455504,0.004000932163487819,0.016004077217328706,1.0,2.155936444245515,55.41471208362143,55.41772031608118,55.41469863254381,55.41765312277871
214.0,8.896,-0.4929721571382219,-0.41632355134702137,1.0334499626416747,0.27624384855384915,0.21455175187455233,0.023897620298619894,-4.766164557205745e-05,5.6476381392974764e-05,0.6499835673388301,0.016682689655671414,0.3499792070077735,0.00381505730101081,0.015260531407250498,1.0,2.1447567033761215,55.39904646788313,55.401918938244584,55.39904513758315,55.401861300215394
215.0,8.928,-0.484132191893343,-0.40945716995081066,1.034226439861446,0.27624891390246537,0.21457441863158444,0.02426491311785515,-4.451766316829013e-05,5.205636341543151e-05,0.650492628966861,0.015908169813087316,0.3499810944874434,0.0036377879777612643,0.014551413913834564,1.0,2.133576989211463,55.384029358997616,55.38677309777322,55.38403811782356,55.38672140264496
216.0,8.96,-0.4752920812326162,-0.40259011558462626,1.0350091969860136,0.27625345814771285,0.2145954489432623,0.024461160142735784,-4.154782456143896e-05,4.7877965271859726e-05,0.6509780521704549,0.015169469758253517,0.3499828109080093,0.0034687272779146128,0.013875136256205666,1.0,2.1223972791475885,55.36967777079364,55.372298843916056,55.36969399504626,55.37225025593203
217.0,8.992,-0.4664518408717143,-0.3957224377001155,1.0357930041468633,0.276257511278183,0.21461493389096103,0.02449397377655286,-3.870941528721241e-05,4.3958768304822054e-05,0.6514409303871926,0.014464939589711255,0.3499843717462825,0.003307496539667637,0.013230183077978562,1.0,2.1112175427108673,55.35600600220923,55.35850969315645,55.356026876729146,55.358462211828865
218.0,9.024000000000001,-0.4576114851770331,-0.3888541830735493,1.0365728799873706,0.276261115458788,0.21463295708019375,0.0243711200158536,-3.597910561360473e-05,4.031306429728357e-05,0.6518823066751795,0.013793004947129182,0.34998579108044753,0.00315373457877019,0.012615109027037285,1.0,2.100037741700745,55.3430257270118,55.34541672756533,55.34304857231074,55.34536915543759
219.0,9.056000000000001,-0.4487710269199382,-0.3819853959091916,1.0373440956908866,0.2762643205342153,0.21464959888617735,0.024100490734875447,-3.3349165350443226e-05,3.694918073555126e-05,0.6523031760300562,0.013152163872406673,0.3499870817160785,0.0030070969161351824,0.012028535653513072,1.0,2.088857830494465,55.330746096103596,55.333028686343624,55.330768606739724,55.33298052937526
220.0,9.088000000000001,-0.43993047717311956,-0.37511611785397464,1.038102178144549,0.27626717958808217,0.21466493922553032,0.023690076676949313,-3.082312612658863e-05,3.386816413953318e-05,0.6527044876021382,0.012540983692264982,0.3499882553010616,0.002867255014642134,0.01146914834618351,1.0,2.077677756523279,55.31917384596863,55.32135204963888,55.319194237120065,55.32130337483414
221.0,9.120000000000001,-0.43108984533298533,-0.3682463879665567,1.0388429122629226,0.2762697450041944,0.21467905898181117,0.023147941199175272,-2.84114313322381e-05,3.106362317045386e-05,0.6530871468147346,0.011958097932302843,0.349989322430305,0.002733895531289582,0.010935693331696816,1.0,2.066497460915852,55.30831340808055,55.31039111502581,55.30833047698523,55.31034238844239
222.0,9.152000000000001,-0.4222491392426861,-0.3613762426766624,1.0395623424969298,0.2762720653218511,0.21469204030919573,0.02248219481272571,-2.61274936149219e-05,2.8522467579839213e-05,0.6534520173852463,0.011402203280222553,0.34999029274106175,0.0026067195909476037,0.010426974761439122,1.0,2.0553168792929655,55.29816701554289,55.30014806798296,55.29818013127188,55.30009999290694
223.0,9.184000000000001,-0.4134083653857284,-0.354505715761723,1.0402567735547656,0.27627418302992773,0.21470396609185574,0.02170097055737006,-2.3984445950502294e-05,2.6226254162131993e-05,0.6537999232513377,0.010872056619610765,0.34999117499964294,0.002485442087293399,0.009941851908215638,1.0,2.044135942688871,55.288734804670234,55.29062304827114,55.288743843618626,55.2905764188633
224.0,9.216000000000001,-0.40456752911958005,-0.34763483835847736,1.0409227703626116,0.2762761333171355,0.21471491885142657,0.020812400245186196,-2.199274096766635e-05,2.4152859613706787e-05,0.6541316504051463,0.010366472156052804,0.3499919771802542,0.0023697910153416546,0.009479236490244736,1.0,2.0329545785690466,55.28001491050464,55.281814214338716,55.28002015632428,55.28176979515343
225.0,9.248,-0.3957266349212938,-0.34076363901836504,1.0415571572939617,0.27627794369646086,0.21472497937852178,0.01982459160469155,-2.0158636369830247e-05,2.227823391582605e-05,0.6544479486391289,0.009884318654848734,0.3499927065366459,0.0022595068385066475,0.0090380901340942,1.0,2.021772711911427,55.27200355634642,55.273717807835524,55.27200558221648,55.2736762448104
226.0,9.28,-0.38688568662199285,-0.3338921438079567,1.0421570166972645,0.2762796343531539,0.21473422532526115,0.018745606353211246,-1.8483510193422468e-05,2.0578037398062686e-05,0.6547495332075903,0.009424516805388975,0.3499933696672182,0.0021543418916024626,0.008617421982074313,1.0,2.010590266318218,55.26469513812084,55.2663282200496,55.26469468694256,55.266289984307065
227.0,9.312,-0.3780446876130899,-0.3270203764497642,1.0427196867523647,0.27628121902821695,0.21474272994351384,0.01758343922188264,-1.696388197177997e-05,1.9029021898429952e-05,0.6550370864082689,0.008986036722007682,0.3499939725741816,0.002054059819729559,0.008216286443788579,1.0,1.9994071651274623,55.25808230496522,55.25963806162128,55.2580801796389,55.25960342409571
228.0,9.344,-0.3692036410134807,-0.32014835849473716,1.0432427586869002,0.2762827062377877,0.21475056109459562,0.016345997954234068,-1.559197532138963e-05,1.7610073189961022e-05,0.6553112590884677,0.008567895585519974,0.349994520717322,0.0019584350517695692,0.007833781086645718,1.0,1.988223332497187,55.25215603749161,55.25363823656469,55.25215300987717,55.25360726879959
229.0,9.376,-0.3603625497929628,-0.3132761095155401,1.043724073384378,0.2762841006411843,0.21475778059990863,0.015041084296181492,-1.4356641870051558e-05,1.6302884978918802e-05,0.6555726720802056,0.008169155424549436,0.34999501906287855,0.0018672523062625568,0.007469044656361756,1.0,1.9770386944394598,55.246905725411224,55.24831802089241,55.2469024685669,55.24829061615846
230.0,9.408,-0.3515214168522648,-0.30640364730911823,1.0441617174161224,0.27628540439681204,0.21476444395068256,0.013676375992012478,-1.3244471668701603e-05,1.5092276588402496e-05,0.6558219175686797,0.007788921031339996,0.3499954721279902,0.0017803061268272247,0.007121255216032794,1.0,1.9658531797866148,55.24231924575614,55.2436651459708,55.24231629096138,55.243641054007945
231.0,9.44,-0.34268024506403333,-0.2995309880977821,1.0445540185296562,0.2762866183822329,0.21477060035425352,0.012259409797932264,-1.2240936166502439e-05,1.3966199241607516e-05,0.656059560398062,0.0074263380033432625,0.3499958840211307,0.0016974004439818668,0.006789628391154867,1.0,1.9546667210767181,55.23838304283391,55.239665886152274,55.23838076003049,55.239644755160874
232.0,9.472,-0.3338390372817849,-0.2926581467197122,1.0448995406263528,0.27628774319526384,0.21477629306468504,0.010797565521768183,-1.1331440951570847e-05,1.2915495857460702e-05,0.6562861393183064,0.0070805908998127515,0.3499962584789048,0.001618348160205979,0.006473415707908247,1.0,1.9434792553497626,55.23508221059287,55.23630515005899,55.235080808939365,55.23628657024086
233.0,9.504,-0.3249977963252204,-0.28578513680202583,1.0451970782613729,0.27628877989263934,0.21478155992769846,0.009298051094376583,-1.0502201577936443e-05,1.193348879622079e-05,0.6565021681762647,0.006750901501513963,0.34999659889954404,0.0015429707552917227,0.00617190301285806,1.0,1.9322907248498455,55.23240057773278,55.233566574674164,55.23240012173583,55.23355011874907
234.0,9.536,-0.31615652495057356,-0.27891197091201486,1.0454456506989982,0.27628973045771393,0.21478643406284256,0.007767888675791472,-9.740892315835865e-06,1.10154700892796e-05,0.6567081370540275,0.006436527161722537,0.3499969083734039,0.0014710979094070542,0.005884408963729215,1.0,1.9211010776316029,55.23032079553238,55.231432621314624,55.23032123172722,55.23141787873695
235.0,9.568,-0.3073152258140368,-0.2720386606845652,1.045644495556477,0.27629059801677325,0.21479094460780093,0.006213901796212057,-9.037050914166932e-06,1.0158161631915902e-05,0.6569045133570638,0.006136759237453587,0.3499971897107359,0.0014025671417543795,0.0056102835827587455,1.0,1.9099102680714335,55.22882442809587,55.2298846725594,55.22882561731847,55.22987127547372
236.0,9.6,-0.2984739014350489,-0.2651652169258882,1.0457930620694154,0.276291386843371,0.21479511745865745,0.004642703529324217,-8.382250152049315e-06,9.359200791073038e-06,0.6570917428544109,0.005850921591224187,0.34999744546697686,0.0013372234632162694,0.005348906866165959,1.0,1.8987182572855885,55.22789204448044,55.22890312925827,55.227893795341075,55.228890769463476
237.0,9.632,-0.28963255416459405,-0.2582916496953832,1.045891004011592,0.27629210220171474,0.21479897595328024,0.0030606856930223665,-7.770067434159246e-06,8.616692217714549e-06,0.6572702506729203,0.005578369155434759,0.34999767796577835,0.0012749190418563927,0.005099687445191403,1.0,1.8875250134581467,55.227503312032496,55.22846750686527,55.22750541205443,55.22845594406262
238.0,9.664,-0.2807911861618994,-0.2514179683686431,1.0459381723018377,0.27629275008420723,0.21480254146062794,0.0014740090701764728,-7.1958967182657e-06,7.928851385342305e-06,0.6574404422473713,0.005318486553252437,0.34999788931997455,0.0012155128805701187,0.004862061295861041,1.0,1.8763305120823923,55.2276370901933,55.2285565304622,55.2276393320863,55.228545592846956
239.0,9.696,-0.27194979938122477,-0.2445441816852949,1.0459346073303013,0.2762933368960823,0.2148058338546312,-0.00011140536051307261,-6.656652930083623e-06,7.293751008373753e-06,0.6576027042281151,0.005070686771630052,0.349998081450669,0.0011588705065198601,0.004635490496003536,1.0,1.8651347361192643,55.22827152403353,55.229148227993434,55.22827372560151,55.229137806744106
240.0,9.728,-0.263108395568963,-0.2376702977855866,1.0458805310360495,0.2762938691331805,0.21480887186588435,-0.001689884195368861,-6.15041879096899e-06,6.7091692675411495e-06,0.6577574053478343,0.004834409883673588,0.34999825610460655,0.0011048636722354732,0.004419462029019994,1.0,1.8539376760765396,55.22938413681715,55.230220021361966,55.229386153961904,55.230210060835695
241.0,9.76,-0.2542669762701107,-0.2307963242394591,1.0457763387674837,0.2762943530891339,0.21481167331648449,-0.0032560083926824715,-5.676078890650803e-06,6.1725293863753e-06,0.6579048972489475,0.004609121818806311,0.3499984148699805,0.001053370068404308,0.004213486634499452,1.0,1.8427393300123156,55.23095192099771,55.23174881516972,55.2309536540609,55.2317393006261
242.0,9.792,-0.24542554284236553,-0.2239222680713811,1.0456225909565429,0.2762947946170358,0.21481425525243686,-0.004804619091899882,-5.232977566610536e-06,5.680913775496702e-06,0.6580455152731632,0.004394313180041679,0.34999855919081174,0.001004273048438531,0.00401709770601395,1.0,1.8315397034663083,55.232951427145515,55.233711082977784,55.23295282143854,55.23370202750237
243.0,9.824,-0.23658409647565898,-0.21704813578357746,1.045420004637079,0.27629519895957966,0.21481663399386378,-0.0063308224832470065,-4.820627061548394e-06,5.231132681538706e-06,0.6581795792146916,0.004189498108263431,0.349998690380028,0.0009574613648904995,0.0038298502363711016,1.0,1.82033880932248,55.235358850431986,55.23608295103811,55.23535989217523,55.23607438305667
244.0,9.856,-0.22774263821480858,-0.2101739333795484,1.0451694448371422,0.27629557065157456,0.2148188251259078,-0.007829993748022228,-4.438481971649344e-06,4.819826593636078e-06,0.6583073940386193,0.003994213193576374,0.3499988096313571,0.0009128289177188498,0.0036513198103206076,1.0,1.8091366676066503,55.23815011439794,55.238840279501304,55.23815082348514,55.2388322319148
245.0,9.888,-0.21890116898310952,-0.20329966638904495,1.0448719158742217,0.2762959134905956,0.21482084345323252,-0.00929778009126774,-4.085786211525445e-06,4.443583207011066e-06,0.6584292505659554,0.0038080164337810788,0.34999891803014155,0.0008702745143042423,0.0034811016443101026,1.0,1.7979333052229818,55.24130095184373,55.2419587411166,55.241301372838045,55.241951242723054
246.0,9.92,-0.21005968960501092,-0.19642533989500152,1.044528552581724,0.2762962305655808,0.21482270293885702,-0.0107301028905507,-3.761490423013259e-06,4.099052705004584e-06,0.6585454261268514,0.003630486239784108,0.3499990165631711,0.00082970164099605,0.0033188096724034552,1.0,1.7867287556335663,55.24478698275295,55.245413897454505,55.24478717538964,55.245406966957596
247.0,9.952,-0.20121820082646583,-0.18955095856237972,1.0441406114941796,0.27629652432953405,0.2148244166444312,-0.012123158985764815,-3.4642314509594086e-06,3.7830490207423926e-06,0.6586561851834765,0.0034612204873345283,0.3499991061276224,0.0007910182458534532,0.003164075677014244,1.0,1.7755230584857629,55.24858378921803,55.2491812726643,55.24858381946356,55.249174915258564
248.0,9.984,-0.19237670333203186,-0.18267652666847098,1.0437094620178031,0.27629679670106133,0.2148259966846479,-0.013473421136764295,-3.19236134488864e-06,3.492628982813302e-06,0.6587617799239988,0.0032998356141456476,0.3499991875391868,0.0007541365321427629,0.0030165484626927474,1.0,1.7643162591923727,55.25266698738207,55.25323642475573,55.25266691980907,55.253230631041234
249.0,10.016,-0.18353519775827715,-0.175802048133949,1.04323657761215,0.27629704917983444,0.2148274542038114,-0.014777637676662,-2.9440112907803018e-06,3.225145276583229e-06,0.6588624508290865,0.003145965760964059,0.34999926153946015,0.0007189727620676434,0.0028758930708743468,1.0,1.7531084084701793,55.25701229642208,55.257555014373004,55.257012188367945,55.257549761177394
250.0,10.048,-0.17469368470346588,-0.16892752655384566,1.0427235270076687,0.27629728296285166,0.21482879937822946,-0.01603283139003929,-2.7171756912064846e-06,2.9782727181169188e-06,0.6589584272122668,0.002999261954823688,0.34999932880266205,0.0006854470701672111,0.0027417900333186473,1.0,1.741899561842786,55.26159560460453,55.26211287099601,55.261595502303614,55.26210812359816
251.0,10.08,-0.16585216473383202,-0.16205296522762794,1.0421719654829822,0.27629749905105805,0.2148300414443036,-0.017236297646452944,-2.5098028714936246e-06,2.7500101222096445e-06,0.6590499277354385,0.002859391332446728,0.34999938994174723,0.0006534832857806594,0.0026139346618394566,1.0,1.730689779113978,55.26639303243571,55.266886056489916,55.26639296907755,55.26688177170576
252.0,10.112,-0.15701063838698343,-0.1551783671876491,1.0415836262247187,0.2762976983390183,0.2148311887493384,-0.018385601820734825,-2.31988123770941e-06,2.538662019062079e-06,0.6591371609007438,0.00272603640156016,0.3499994455139608,0.0006230087639914894,0.002492036371965556,1.0,1.7194791238180935,55.271380992911304,55.2718509258961,55.27138098840015,55.271847055533726
253.0,10.144,-0.14816910617311058,-0.14830373522540652,1.0409603117916852,0.2762978816835263,0.21483224882008053,-0.01947857603229462,-2.1455125835585937e-06,2.3428055506210092e-06,0.6592203255199438,0.0025988943378149705,0.3499994960258932,0.0005939542244842166,0.0023758180382710496,1.0,1.7082676626539575,55.27653624885281,55.27698418536279,55.276536310921685,55.27698067960986
254.0,10.176,-0.1393275685747123,-0.14142907191522983,1.0403038857041083,0.27629804994994617,0.21483322844302147,-0.020513315236780887,-1.984967380427454e-06,2.1612482412772476e-06,0.6592996111623605,0.0024776763150920955,0.3499995419380759,0.000566253597791111,0.002265015379276192,1.0,1.6970554649089455,55.28183596729969,55.28226294709571,55.28183609357334,55.282259757520585
255.0,10.208,-0.13048602604551413,-0.13455437963522177,1.0396162641775823,0.27629820403744243,0.21483413375025168,-0.02148817270393453,-1.8367197858993574e-06,1.992981991807114e-06,0.6593751985823886,0.002362106866942823,0.3499995836691623,0.0005398438784600113,0.002159376370044663,1.0,1.6858426018796036,55.28725777090763,55.287664781233175,55.28725795150848,55.28766186317051
256.0,10.24,-0.12164447900915977,-0.12767966058545674,1.0388994080202667,0.27629834488607335,0.21483497030515689,-0.022401754916113993,-1.6994626515323385e-06,1.837137940418205e-06,0.659447260127504,0.002251923277219275,0.34999962159972897,0.0005146649847331819,0.0020586606808353112,1.0,1.6746291462950118,55.29277978630234,55.293167764543874,55.29278000661642,55.29316507876042
257.0,10.272,-0.11280292785812784,-0.12080491680359526,1.0381553147107427,0.27629847346974745,0.21483574318317109,-0.02325291592262383,-1.572104765674799e-06,1.6929457191865625e-06,0.6595159601276506,0.002146874998047918,0.34999965607573524,0.000490659624383355,0.0019626391403898985,1.0,1.663415171748756,55.298380689320794,55.298750525879086,55.298380932623544,55.29874803949589
258.0,10.304,-0.10396137295318163,-0.11393015017818592,1.0373860106728177,0.27629859077956903,0.21483645704404167,-0.024040751185158672,-1.4537538647642633e-06,1.5596995284085003e-06,0.659581455266825,0.002046723093620668,0.3499996874116672,0.0004677731664077256,0.0018710932226611242,1.0,1.6522007521449484,55.304039747091466,55.30439228831821,55.30403999679483,55.30438997505192
259.0,10.336,-0.09511981462351896,-0.1070553624599975,1.0365935437624128,0.27629869780195826,0.21483711619338788,-0.02476459095015341,-1.343689659509328e-06,1.4367322449405011e-06,0.6596438949376441,0.0019512397083478994,0.3499997158933983,0.0004459535183241048,0.0017838145559569306,1.0,1.640985961163284,55.30973685689482,55.31007290797681,55.309737098282675,55.31007074781025
260.0,10.368,-0.08627825316766376,-0.1001805552717536,1.0357799759805326,0.2762987954954747,0.2148377246326218,-0.025423993183754077,-1.2413312103234849e-06,1.3233978056637955e-06,0.6597034215796376,0.0018602075582632232,0.3499997417807899,0.0004251510088509325,0.001700604453621679,1.0,1.6297708717476016,55.31545258177331,55.31577290946135,55.31545280315952,55.31577088789005
261.0,10.4,-0.07743668885504051,-0.09330573011663648,1.034947376425155,0.2762988847694761,0.21483828609740965,-0.0260187361055472,-1.1462026685554582e-06,1.2190612544549306e-06,0.6597601710019757,0.0017734194446551478,0.34999976531005744,0.0004053182757766949,0.0016212734654846407,1.0,1.618555555621887,55.321168182865264,55.32147351798082,55.32116837618794,55.32147162498907
262.0,10.432,-0.06859512192810187,-0.08643088838589268,1.0340978144937383,0.27629896646683244,0.21483880408574374,-0.02654881035677595,-1.0579007309517285e-06,1.1230952798992763e-06,0.6598142726913174,0.0016906777890330943,0.34999978669591947,0.00038641015884216534,0.001545640949360827,1.0,1.6073400828371096,55.32686564845935,55.327156688137414,55.326865809375484,55.3271549170561
263.0,10.464,-0.0597535526048381,-0.07955603136581967,1.033233353346893,0.27629904135199257,0.2148392818772814,-0.027014410838917233,-9.760662870586776e-07,1.0348817170514489e-06,0.6598658501054334,0.0016117941886671045,0.3499998061335536,0.00036838359746863003,0.0014735346619403121,1.0,1.5961245213517474,55.33252771978433,55.332805129441375,55.3325278473637,55.33280347581357
264.0,10.496,-0.05091198108148336,-0.07268116024434947,1.0323560436426338,0.27629911010483543,0.21483972254594355,-0.02741592825809822,-9.003618397668794e-07,9.538163745560682e-07,0.659915020953242,0.0015365889919574467,0.34999982380037375,0.0003511975331638717,0.0014047903683920948,1.0,1.5849089366483171,55.33813791356376,55.33840232860093,55.33813800970196,55.338400789159046
265.0,10.528,-0.042070407535242334,-0.06580627611737865,1.031467917549496,0.27629917332003173,0.21484012896783794,-0.027753940410553377,-8.304553814984162e-07,8.793156145122222e-07,0.6599618974618751,0.0014648908930288704,0.34999983985764616,0.0003348128164376851,0.0013392514700087065,1.0,1.5736933913877198,55.34368054138364,55.34393256865372,55.343680610054626,55.34393114047662
